StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1,Q24,Q29,Q33,Q12,Q13,Q14,Q9,Q10,Q11,Q15,Q16,Q17,Q28,Q18,Q19,Q20,Q22,Q23,Q21,Q26,Q27,Q_RecaptchaStatus,Q_RecaptchaError,Q_TerminateFlag,Condition,FL_7_DO
2026-05-23 00:50:47,2026-05-23 00:52:43,IP Address,194.107.161.104,100,116,True,2026-05-29 15:54:52,R_9rC3mV5b7bXFWj6,,,,,-31.9474,115.8648,anonymous,EN,1,"Yes, I agree",Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Agree,Agree,Disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,25 - 34,Female,complete,,,Low,FL_31
2026-05-23 01:44:15,2026-05-23 01:46:34,IP Address,194.107.161.105,100,139,True,2026-05-29 15:57:15,R_9wkJRqrt8iCxQ4N,,,,,-31.9474,115.8648,anonymous,EN,1,"Yes, I agree",Strongly agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-23 02:17:15,2026-05-23 02:19:56,IP Address,194.107.161.106,100,161,True,2026-05-29 15:59:58,R_4NESzufZ3ZbzRBg,,,,,-31.9474,115.8648,anonymous,EN,1,"Yes, I agree",Somewhat agree,Somewhat disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,25 - 34,Male,complete,,,Low,FL_31
2026-05-23 02:57:19,2026-05-23 03:00:29,IP Address,194.107.161.107,100,190,True,2026-05-29 16:03:11,R_9v98q5Y9SVmUbJC,,,,,-31.9474,115.8648,anonymous,EN,1,"Yes, I agree",Strongly agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,35 - 44,Female,complete,,,High,FL_29
2026-05-23 04:05:47,2026-05-23 04:07:48,IP Address,194.107.161.108,100,121,True,2026-05-29 16:05:14,R_9suACy6pUiRo34S,,,,,-31.9474,115.8648,anonymous,EN,1,"Yes, I agree",Disagree,Disagree,Disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,25 - 34,Male,complete,,,Low,FL_31
2026-05-23 04:48:15,2026-05-23 04:50:33,IP Address,200.2.163.245,19,138,False,2026-05-31 14:51:59,R_3IXIV5oT0zDUsI1,,,,,5.8667,-55.1642,anonymous,EN,0.800000011920929,"Yes, I agree",,,,,,,,,,,,,,,,,,,,,,complete,,,Low,FL_31
2026-05-23 06:45:17,2026-05-23 06:47:24,IP Address,41.102.68.178,100,127,True,2026-05-07 20:44:17,R_8OO3Sy2tWqRceI1,,,,,34.919,0.1292,anonymous,EN,1,"Yes, I agree",Neither agree nor disagree,Strongly disagree,Strongly disagree,Disagree,Somewhat agree,Neither agree nor disagree,Disagree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Strongly agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,35 - 44,Male,complete,,,,BL_7Xal9DIab0HTASW
2026-05-23 07:01:36,2026-05-23 07:05:43,IP Address,172.225.253.136,100,247,True,2026-05-07 21:25:10,R_8P6GTJsPaZHn06d,,,,,52.3716,4.8883,anonymous,EN,1,"Yes, I agree",Agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,18 - 24,Female,complete,,,Low,FL_31
2026-05-23 09:28:27,2026-05-23 09:31:48,IP Address,95.96.47.163,100,201,True,2026-05-07 21:26:54,R_8iI6DtbsaO53vzz,,,,,51.9082,4.5019,anonymous,EN,1,"Yes, I agree",Agree,Agree,Agree,Agree,Agree,Somewhat disagree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Disagree,25 - 34,Male,complete,,,High,FL_29
2026-05-23 10:58:48,2026-05-23 11:05:34,IP Address,172.225.253.134,100,406,True,2026-05-07 21:33:16,R_2cZckTBVx5YXI3v,,,,,52.3716,4.8883,anonymous,EN,1,"Yes, I agree",Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Somewhat agree,Disagree,Agree,Agree,Somewhat agree,Agree,Disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-23 14:47:07,2026-05-23 14:49:51,IP Address,217.105.50.236,100,164,True,2026-05-07 21:38:02,R_2sTk4rSjkovtway,,,,,52.2961,4.9549,anonymous,EN,1,"Yes, I agree",Disagree,Disagree,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,18 - 24,Female,complete,,,Low,FL_31
2026-05-23 16:16:36,2026-05-23 16:20:04,IP Address,109.38.152.174,100,208,True,2026-05-07 21:39:06,R_8IBf432pfgNRYUR,,,,,52.3716,4.8883,anonymous,EN,0.800000011920929,"Yes, I agree",Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Disagree,Disagree,Disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-23 18:21:36,2026-05-23 18:24:44,IP Address,77.175.33.154,100,188,True,2026-05-07 21:46:49,R_8zNJZv9XQSIFnd6,,,,,52.3975,4.9278,anonymous,EN,1,"Yes, I agree",Agree,Disagree,Disagree,Agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Disagree,Somewhat agree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-23 22:32:24,2026-05-23 22:36:07,IP Address,84.29.15.174,100,223,True,2026-05-07 21:46:49,R_8u25e5c5OkYtn7H,,,,,52.3045,4.8656,anonymous,EN,1,"Yes, I agree",Strongly agree,Disagree,Somewhat agree,Strongly agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-23 23:13:18,2026-05-23 23:14:28,IP Address,89.205.202.228,100,70,True,2026-05-07 21:48:28,R_8C7r1QxHWoxH1IJ,,,,,52.3824,4.8995,anonymous,EN,1,"Yes, I agree",Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Strongly disagree,Strongly disagree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Strongly agree,Agree,18 - 24,Male,complete,,,Low,FL_31
2026-05-24 00:13:15,2026-05-24 00:15:57,IP Address,195.240.243.98,100,162,True,2026-05-07 21:52:56,R_2O20XZnWZjGGn4d,,,,,51.9188,4.4721,anonymous,EN,1,"Yes, I agree",Disagree,Strongly disagree,Disagree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Disagree,18 - 24,Female,complete,,,Low,FL_31
2026-05-24 00:15:02,2026-05-24 00:27:07,IP Address,172.225.253.141,100,725,True,2026-05-07 21:54:41,R_2tnZJvtCAjtwBst,,,,,52.3716,4.8883,anonymous,EN,1,"Yes, I agree",Somewhat disagree,Somewhat disagree,Somewhat disagree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Somewhat disagree,Disagree,25 - 34,Female,complete,,,Low,FL_31
2026-05-24 02:14:28,2026-05-24 02:48:50,IP Address,86.83.141.167,100,2062,True,2026-05-07 22:00:50,R_2mmhfADx6dfzK0q,,,,,52.3252,4.9711,anonymous,EN,1,"Yes, I agree",Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,25 - 34,Female,complete,,,Low,FL_31
2026-05-24 02:36:39,2026-05-24 02:41:10,IP Address,82.75.17.128,100,271,True,2026-05-07 22:27:59,R_2LXC127FroAB1f4,,,,,52.2023,4.6355,anonymous,EN,1,"Yes, I agree",Agree,Agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Disagree,Disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-24 03:26:07,2026-05-24 03:29:04,IP Address,94.210.87.140,100,177,True,2026-05-07 23:51:40,R_8pcilvrdYHbHpkJ,,,,,52.6531,5.0939,anonymous,EN,1,"Yes, I agree",Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat disagree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Disagree,18 - 24,Male,complete,,,High,FL_29
2026-05-24 07:17:24,2026-05-24 07:21:23,IP Address,86.104.22.64,100,239,True,2026-05-08 10:26:01,R_8rC5DXduqF7bio1,,,,,52.3716,4.8883,anonymous,EN,1,"Yes, I agree",Disagree,Disagree,Disagree,Agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat disagree,Agree,Somewhat agree,Somewhat disagree,18 - 24,Female,complete,,,Low,FL_31
2026-05-24 07:58:12,2026-05-24 08:01:03,IP Address,188.90.57.125,100,171,True,2026-05-08 10:38:03,R_8QlejqA6ctu92Iw,,,,,52.3933,5.2669,anonymous,EN,0.800000011920929,"Yes, I agree",Agree,Somewhat agree,Somewhat disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,Somewhat disagree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-24 07:59:50,2026-05-24 08:05:15,IP Address,57.133.52.157,100,325,True,2026-05-08 11:00:18,R_2s55nNnaqzA4DFf,,,,,52.3716,4.8883,anonymous,EN,1,"Yes, I agree",Somewhat agree,Somewhat disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Somewhat disagree,25 - 34,Female,complete,,,Low,FL_31
2026-05-24 11:28:18,2026-05-24 11:35:56,IP Address,104.28.30.82,100,458,True,2026-05-08 11:57:53,R_8EYlbQH0pX6Ri2R,,,,,52.3716,4.8883,anonymous,EN,1,"Yes, I agree",Agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Disagree,Strongly disagree,Disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-24 15:33:54,2026-05-24 15:36:35,IP Address,217.103.246.253,100,161,True,2026-05-08 12:06:43,R_2B5RXNmmcwc8Tvb,,,,,51.9191,4.4414,anonymous,EN,1,"Yes, I agree",Neither agree nor disagree,Strongly disagree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,25 - 34,Male,complete,,,Low,FL_31
2026-05-24 18:06:30,2026-05-24 18:08:27,IP Address,145.109.175.250,100,117,True,2026-05-08 13:24:05,R_2FLtPKIWuGltOQj,,,,,52.4642,4.6102,anonymous,EN,1,"Yes, I agree",Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,18 - 24,Female,complete,,,Low,FL_31
2026-05-24 19:25:04,2026-05-24 19:28:00,IP Address,92.108.208.121,100,176,True,2026-05-08 13:31:10,R_8oz1aJ9MlZw5fxu,,,,,52.3555,5.0003,anonymous,EN,1,"Yes, I agree",Somewhat disagree,Strongly disagree,Strongly disagree,Agree,Neither agree nor disagree,Disagree,Agree,Agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Disagree,25 - 34,Male,complete,,,Low,FL_31
2026-05-24 21:31:21,2026-05-24 21:34:49,IP Address,94.157.251.251,100,208,True,2026-05-08 14:38:02,R_87z0hciZEt2aDSN,,,,,52.4982,4.939,anonymous,EN,1,"Yes, I agree",Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,18 - 24,Female,complete,,,High,FL_29
2026-05-24 21:55:57,2026-05-24 21:58:47,IP Address,145.108.79.202,100,170,True,2026-05-08 14:44:04,R_8wSwAeFjqvPLic2,,,,,52.3746,4.8552,anonymous,EN,1,"Yes, I agree",Somewhat disagree,Disagree,Disagree,Agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Agree,Agree,Disagree,Disagree,25 - 34,Female,complete,,,Low,FL_31
2026-05-25 02:06:20,2026-05-25 02:09:45,IP Address,82.170.187.149,100,205,True,2026-05-08 14:45:23,R_8i8vq4sHefM33qS,,,,,52.3179,4.9521,anonymous,EN,1,"Yes, I agree",Somewhat agree,Agree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat disagree,25 - 34,Male,complete,,,High,FL_29
2026-05-25 04:25:55,2026-05-25 04:31:16,IP Address,186.179.163.112,100,321,True,2026-05-08 15:34:43,R_7fC25hlX3epwEES,,,,,5.8667,-55.1642,anonymous,EN,1,"Yes, I agree",Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Agree,Agree,Somewhat disagree,Somewhat disagree,35 - 44,Female,complete,,,High,FL_29
2026-05-25 05:09:19,2026-05-25 05:15:08,IP Address,172.225.252.211,100,349,True,2026-05-08 15:57:44,R_87Wr4jZqz27AQoe,,,,,52.3716,4.8883,anonymous,EN,1,"Yes, I agree",Agree,Agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Somewhat disagree,Disagree,Disagree,18 - 24,Male,complete,,,High,FL_29
2026-05-25 05:14:42,2026-05-25 05:19:05,IP Address,217.120.7.19,100,263,True,2026-05-08 17:22:34,R_2D1SGxCumlIUTJC,,,,,52.4363,4.8277,anonymous,EN,1,"Yes, I agree",Disagree,Disagree,Disagree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,45 - 54,Female,complete,,,Low,FL_31
2026-05-25 08:05:46,2026-05-26 03:05:45,IP Address,94.209.98.178,100,68399,True,2026-05-08 17:55:53,R_8MKyMSdsU6KjXlB,,,,,52.3481,4.6015,anonymous,EN,0.89999997615814209,"Yes, I agree",Agree,Somewhat agree,Somewhat disagree,Agree,Agree,Somewhat agree,Strongly agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,18 - 24,Male,complete,,,High,FL_29
2026-05-25 08:10:41,2026-05-25 08:12:43,IP Address,213.124.209.9,100,122,True,2026-05-08 20:51:54,R_2rTxmxCtpjgjFvZ,,,,,52.36,4.8084,anonymous,EN,1,"Yes, I agree",Agree,Somewhat disagree,Disagree,Agree,Agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-25 08:26:01,2026-05-25 08:29:37,IP Address,104.28.30.83,100,216,True,2026-05-09 02:39:36,R_8lrCZf9JGtcVeZX,,,,,52.3716,4.8883,anonymous,EN,1,"Yes, I agree",Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,25 - 34,Male,complete,,,High,FL_29
2026-05-25 12:30:01,2026-05-25 12:32:54,IP Address,94.157.207.88,100,173,True,2026-05-09 12:48:18,R_8PdJBnZjXsJdQeR,,,,,52.3672,4.918,anonymous,EN,0.800000011920929,"Yes, I agree",Somewhat agree,Strongly disagree,Disagree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,18 - 24,Female,complete,,,Low,FL_31
2026-05-25 15:53:39,2026-05-25 15:59:29,IP Address,178.231.202.224,100,350,True,2026-05-09 13:41:37,R_83cZircOJePrclS,,,,,51.9179,4.4901,anonymous,EN,1,"Yes, I agree",Agree,Disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Somewhat agree,Disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,25 - 34,Female,complete,,,High,FL_29
2026-05-25 18:10:57,2026-05-25 18:13:57,IP Address,104.28.30.84,100,180,True,2026-05-11 12:36:21,R_8goqEwBuXKrGP4V,,,,,52.3716,4.8883,anonymous,EN,1,"Yes, I agree",Neither agree nor disagree,Strongly disagree,Strongly disagree,Agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,18 - 24,Female,complete,,,Low,FL_31
2026-05-25 18:30:23,2026-05-25 18:32:36,IP Address,89.200.43.122,100,133,True,2026-05-11 20:06:01,R_8FQy49ET53f1gEJ,,,,,51.9235,4.4813,anonymous,EN,1,"Yes, I agree",Agree,Agree,Somewhat disagree,Agree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-25 19:13:42,2026-05-25 19:17:38,IP Address,80.112.166.230,100,236,True,2026-05-11 21:11:02,R_2jsGifNGShrwEwx,,,,,52.3179,4.9521,anonymous,EN,1,"Yes, I agree",Strongly agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-25 20:32:01,2026-05-25 20:34:10,IP Address,178.231.185.145,100,129,True,2026-05-12 00:53:18,R_2CmrNgxuss7IoWm,,,,,52.3746,4.8552,anonymous,EN,1,"Yes, I agree",Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Disagree,25 - 34,Female,complete,,,Low,FL_31
2026-05-25 22:33:46,2026-05-25 22:39:16,IP Address,77.63.9.43,100,330,True,2026-05-13 18:08:03,R_8QggzcEe7mrOz1g,,,,,52.3824,4.8995,anonymous,EN,1,"Yes, I agree",Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Disagree,Somewhat disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-26 00:24:20,2026-05-26 00:26:53,IP Address,92.108.208.122,100,153,True,2026-05-14 16:49:17,R_8q1c9iX47SlOgiR,,,,,52.3555,5.0003,anonymous,EN,1,"Yes, I agree",Disagree,Disagree,Disagree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Disagree,18 - 24,Female,complete,,,Low,FL_31
2026-05-26 02:44:42,2026-05-26 02:47:35,IP Address,92.108.208.123,100,173,True,2026-05-14 16:49:29,R_2suJcwQb6WTldJu,,,,,52.3555,5.0003,anonymous,EN,1,"Yes, I agree",Disagree,Disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Agree,Somewhat agree,Disagree,25 - 34,Male,complete,,,Low,FL_31
2026-05-26 05:12:45,2026-05-26 05:14:22,IP Address,92.108.208.124,100,97,True,2026-05-14 16:51:15,R_2kPN1kf68OM17Mt,,,,,52.3555,5.0003,anonymous,EN,1,"Yes, I agree",Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Somewhat agree,Disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-26 05:13:40,2026-05-26 05:14:23,IP Address,172.225.228.231,19,42,False,2026-05-14 21:27:30,R_2P1k3U6E4UPU0lb,,,,,52.3716,4.8883,anonymous,EN,1,"Yes, I agree",,,,,,,,,,,,,,,,,,,,,,complete,,,Low,FL_31
2026-05-26 07:20:46,2026-05-26 07:22:57,IP Address,77.63.127.36,19,131,False,2026-05-14 22:40:45,R_8TMDP5pfdPw2nQ8,,,,,52.3824,4.8995,anonymous,EN,0.89999997615814209,"Yes, I agree",,,,,,,,,,,,,,,,,,,,,,complete,,,Low,FL_31
2026-05-26 08:06:26,2026-05-26 08:06:40,IP Address,178.197.219.196,19,14,False,2026-05-15 19:35:10,R_8tnegqSchbmywES,,,,,47.3976,8.5442,anonymous,EN,0.89999997615814209,"Yes, I agree",,,,,,,,,,,,,,,,,,,,,,complete,,,Low,FL_31
2026-05-26 08:45:16,2026-05-26 08:45:39,IP Address,188.207.75.162,19,23,False,2026-05-15 20:46:23,R_8w6wN5s4QTtFdDv,,,,,52.3824,4.8995,anonymous,EN,0.800000011920929,"Yes, I agree",,,,,,,,,,,,,,,,,,,,,,complete,,,Low,FL_31
2026-05-26 08:59:49,2026-05-26 09:00:13,IP Address,188.207.113.33,19,24,False,2026-05-16 02:21:46,R_8rCxHVhVHN3BPG3,,,,,52.3824,4.8995,anonymous,EN,0.800000011920929,"Yes, I agree",,,,,,,,,,,,,,,,,,,,,,complete,,,Low,FL_31
2026-05-26 09:18:43,2026-05-29 09:11:35,IP Address,178.230.51.159,65,258772,False,2026-05-18 12:11:46,R_2GVOiQ3NGiQSLst,,,,,52.0632,4.3188,anonymous,EN,1,"Yes, I agree",Agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,,,,,,,,,,complete,,,High,FL_29
2026-05-26 12:12:50,2026-05-26 12:16:47,IP Address,85.145.105.190,100,237,True,2026-05-18 21:10:51,R_8PIh1E0h1Mr2qbZ,,,,,52.4092,4.911,anonymous,EN,1,"Yes, I agree",Agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Disagree,Disagree,Somewhat agree,Strongly disagree,Strongly disagree,18 - 24,Female,complete,,,High,FL_29
2026-05-26 16:25:36,2026-05-26 16:30:31,IP Address,86.104.23.162,100,295,True,2026-05-18 21:12:06,R_2CjsWr6mRxXIZcF,,,,,52.3716,4.8883,anonymous,EN,1,"Yes, I agree",Somewhat disagree,Disagree,Disagree,Agree,Strongly agree,Agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Disagree,Disagree,Disagree,18 - 24,Female,complete,,,Low,FL_31
